,G,Date,Site,Opp,W/L,score_Tm,score_Opp,Tm_FG,Tm_FGA,Tm_FG%,Tm_3P,Tm_3PA,Tm_3P%,Tm_FT,Tm_FTA,Tm_FT%,Tm_ORB,Tm_TRB,Tm_AST,Tm_STL,Tm_BLK,Tm_TOV,Tm_PF,blank,opp_FG,opp_FGA,opp_FG%,opp_3P,opp_3PA,opp_3P%,opp_FT,opp_FTA,opp_FT%,opp_ORB,opp_TRB,opp_AST,opp_STL,opp_BLK,opp_TOV,opp_PF,Team
4901,22,2018-01-29,@,Holy Cross,W,71.0,67.0,26.0,55.0,0.473,11.0,21.0,0.524,8.0,8.0,1.0,3.0,26.0,14.0,10.0,1.0,11.0,15.0,,25.0,50.0,0.5,8.0,26.0,0.308,9.0,13.0,0.6920000000000001,3.0,24.0,15.0,8.0,8.0,12.0,13.0,Lehigh
4902,23,2018-02-03,,Boston University,W,80.0,75.0,29.0,56.0,0.518,11.0,19.0,0.579,11.0,12.0,0.917,9.0,33.0,15.0,5.0,1.0,14.0,11.0,,29.0,62.0,0.46799999999999997,11.0,30.0,0.36700000000000005,6.0,8.0,0.75,7.0,24.0,19.0,11.0,1.0,10.0,12.0,Lehigh
4903,24,2018-02-05,,Bucknell,W (1 OT),92.0,89.0,29.0,65.0,0.446,11.0,21.0,0.524,23.0,31.0,0.742,5.0,38.0,15.0,7.0,0.0,13.0,25.0,,26.0,68.0,0.382,9.0,33.0,0.273,28.0,34.0,0.8240000000000001,10.0,40.0,12.0,7.0,3.0,15.0,23.0,Lehigh
4904,25,2018-02-10,@,American,W (1 OT),80.0,78.0,31.0,64.0,0.484,11.0,22.0,0.5,7.0,10.0,0.7,5.0,35.0,15.0,9.0,4.0,14.0,19.0,,27.0,69.0,0.391,10.0,32.0,0.313,14.0,18.0,0.778,13.0,41.0,17.0,10.0,5.0,13.0,13.0,Lehigh
4905,26,2018-02-14,@,Colgate,W,88.0,78.0,31.0,55.0,0.564,9.0,17.0,0.529,17.0,20.0,0.85,7.0,36.0,12.0,8.0,0.0,10.0,16.0,,26.0,63.0,0.413,15.0,46.0,0.326,11.0,12.0,0.917,8.0,27.0,16.0,5.0,1.0,9.0,20.0,Lehigh
4906,27,2018-02-17,,Army,W,84.0,53.0,27.0,57.0,0.474,13.0,29.0,0.44799999999999995,17.0,23.0,0.7390000000000001,8.0,46.0,18.0,8.0,4.0,13.0,18.0,,22.0,75.0,0.293,6.0,34.0,0.17600000000000002,3.0,10.0,0.3,10.0,34.0,11.0,4.0,2.0,10.0,20.0,Lehigh
4907,28,2018-02-21,@,Loyola (MD),W,80.0,74.0,29.0,63.0,0.46,10.0,31.0,0.32299999999999995,12.0,15.0,0.8,8.0,28.0,16.0,7.0,1.0,6.0,16.0,,28.0,56.0,0.5,8.0,20.0,0.4,10.0,15.0,0.667,9.0,33.0,18.0,4.0,3.0,13.0,14.0,Lehigh
4908,29,2018-02-24,,Lafayette,W,79.0,64.0,31.0,67.0,0.46299999999999997,9.0,27.0,0.33299999999999996,8.0,9.0,0.889,7.0,42.0,13.0,5.0,2.0,9.0,15.0,,25.0,62.0,0.40299999999999997,6.0,26.0,0.231,8.0,10.0,0.8,2.0,27.0,12.0,6.0,3.0,7.0,10.0,Lehigh
4909,30,2018-03-01,,Boston University,L,82.0,88.0,28.0,61.0,0.45899999999999996,8.0,25.0,0.32,18.0,22.0,0.818,8.0,27.0,10.0,8.0,2.0,15.0,28.0,,28.0,53.0,0.528,7.0,16.0,0.43799999999999994,25.0,36.0,0.6940000000000001,4.0,26.0,19.0,10.0,2.0,13.0,24.0,Lehigh
4911,1,2017-11-10,,Clarks Summit,W,87.0,42.0,28.0,51.0,0.5489999999999999,5.0,19.0,0.263,26.0,35.0,0.743,9.0,32.0,12.0,11.0,5.0,11.0,20.0,,14.0,50.0,0.28,3.0,21.0,0.14300000000000002,11.0,14.0,0.7859999999999999,8.0,25.0,5.0,6.0,2.0,17.0,24.0,Liberty
4912,2,2017-11-14,@,Wake Forest,W,79.0,66.0,25.0,51.0,0.49,9.0,21.0,0.429,20.0,23.0,0.87,8.0,37.0,15.0,7.0,3.0,17.0,21.0,,26.0,60.0,0.433,2.0,17.0,0.11800000000000001,12.0,18.0,0.667,8.0,27.0,9.0,9.0,2.0,11.0,23.0,Liberty
4913,3,2017-11-17,,Mercer,L,48.0,63.0,17.0,49.0,0.34700000000000003,7.0,26.0,0.26899999999999996,7.0,8.0,0.875,2.0,21.0,12.0,3.0,2.0,7.0,14.0,,22.0,48.0,0.45799999999999996,10.0,22.0,0.455,9.0,11.0,0.818,6.0,36.0,16.0,3.0,1.0,11.0,15.0,Liberty
4914,4,2017-11-18,N,Houston,L,66.0,68.0,21.0,52.0,0.40399999999999997,7.0,26.0,0.26899999999999996,17.0,21.0,0.81,5.0,25.0,12.0,7.0,1.0,11.0,19.0,,23.0,57.0,0.40399999999999997,6.0,24.0,0.25,16.0,19.0,0.8420000000000001,11.0,38.0,10.0,4.0,3.0,11.0,20.0,Liberty
4915,5,2017-11-19,,Quinnipiac,W,84.0,72.0,27.0,58.0,0.466,6.0,16.0,0.375,24.0,26.0,0.9229999999999999,11.0,30.0,12.0,10.0,0.0,11.0,18.0,,25.0,44.0,0.568,13.0,29.0,0.44799999999999995,9.0,14.0,0.643,1.0,20.0,12.0,6.0,3.0,17.0,21.0,Liberty
4916,6,2017-11-25,,Toccoa Falls,W,96.0,50.0,36.0,65.0,0.5539999999999999,11.0,19.0,0.579,13.0,21.0,0.619,16.0,45.0,24.0,14.0,6.0,15.0,10.0,,19.0,52.0,0.365,7.0,17.0,0.41200000000000003,5.0,6.0,0.833,2.0,20.0,12.0,5.0,0.0,21.0,16.0,Liberty
4917,7,2017-11-27,,Howard,W,75.0,55.0,26.0,52.0,0.5,10.0,25.0,0.4,13.0,16.0,0.813,8.0,34.0,18.0,4.0,2.0,12.0,14.0,,20.0,51.0,0.392,6.0,22.0,0.273,9.0,17.0,0.529,5.0,21.0,13.0,7.0,3.0,10.0,16.0,Liberty
4918,8,2017-12-02,,North Carolina-Greensboro,L (3 OT),75.0,76.0,19.0,58.0,0.32799999999999996,4.0,23.0,0.174,33.0,42.0,0.7859999999999999,7.0,46.0,8.0,8.0,2.0,20.0,24.0,,24.0,79.0,0.304,11.0,41.0,0.268,17.0,27.0,0.63,14.0,45.0,10.0,11.0,4.0,17.0,33.0,Liberty
4919,9,2017-12-04,@,Georgia State,W (1 OT),77.0,74.0,27.0,61.0,0.44299999999999995,14.0,26.0,0.5379999999999999,9.0,13.0,0.6920000000000001,7.0,31.0,21.0,3.0,3.0,12.0,17.0,,27.0,53.0,0.509,9.0,22.0,0.409,11.0,18.0,0.611,2.0,27.0,12.0,7.0,7.0,12.0,15.0,Liberty
4920,10,2017-12-08,,Maryland-Eastern Shore,W,71.0,49.0,26.0,53.0,0.491,7.0,27.0,0.259,12.0,17.0,0.706,8.0,29.0,17.0,6.0,1.0,7.0,13.0,,16.0,49.0,0.327,5.0,24.0,0.20800000000000002,12.0,13.0,0.9229999999999999,9.0,30.0,6.0,5.0,1.0,17.0,18.0,Liberty
4921,11,2017-12-16,,Kentucky Christian,W,96.0,40.0,38.0,65.0,0.585,12.0,26.0,0.462,8.0,9.0,0.889,9.0,45.0,22.0,11.0,5.0,11.0,11.0,,15.0,62.0,0.242,6.0,27.0,0.222,4.0,8.0,0.5,8.0,24.0,7.0,8.0,3.0,13.0,9.0,Liberty
4922,12,2017-12-21,N,IPFW,L,64.0,75.0,22.0,51.0,0.431,9.0,25.0,0.36,11.0,12.0,0.917,2.0,24.0,17.0,6.0,1.0,18.0,19.0,,22.0,45.0,0.489,11.0,27.0,0.40700000000000003,20.0,25.0,0.8,1.0,26.0,16.0,8.0,1.0,16.0,12.0,Liberty
4923,13,2017-12-22,N,Alabama State,W,87.0,70.0,28.0,53.0,0.528,9.0,23.0,0.391,22.0,30.0,0.733,8.0,41.0,16.0,2.0,1.0,12.0,23.0,,19.0,54.0,0.35200000000000004,6.0,26.0,0.231,26.0,33.0,0.7879999999999999,6.0,25.0,15.0,6.0,0.0,6.0,21.0,Liberty
4924,14,2017-12-30,@,Gardner-Webb,L,55.0,58.0,20.0,54.0,0.37,4.0,22.0,0.182,11.0,13.0,0.846,7.0,32.0,12.0,5.0,3.0,5.0,9.0,,22.0,53.0,0.415,9.0,21.0,0.429,5.0,6.0,0.833,5.0,29.0,14.0,4.0,3.0,8.0,15.0,Liberty
4925,15,2018-01-02,,Charleston Southern,W,70.0,53.0,21.0,42.0,0.5,13.0,21.0,0.619,15.0,19.0,0.789,5.0,36.0,18.0,5.0,3.0,22.0,18.0,,16.0,52.0,0.308,8.0,26.0,0.308,13.0,17.0,0.765,7.0,23.0,12.0,10.0,3.0,12.0,14.0,Liberty
4926,16,2018-01-06,,Presbyterian,W,60.0,48.0,24.0,57.0,0.42100000000000004,4.0,18.0,0.222,8.0,11.0,0.727,9.0,40.0,9.0,3.0,6.0,8.0,11.0,,18.0,56.0,0.321,10.0,31.0,0.32299999999999995,2.0,5.0,0.4,4.0,27.0,10.0,3.0,0.0,10.0,12.0,Liberty
4927,17,2018-01-09,@,Winthrop,W,73.0,70.0,23.0,60.0,0.38299999999999995,11.0,30.0,0.36700000000000005,16.0,18.0,0.889,11.0,33.0,7.0,9.0,1.0,14.0,24.0,,22.0,45.0,0.489,7.0,19.0,0.368,19.0,24.0,0.792,2.0,27.0,11.0,3.0,7.0,14.0,18.0,Liberty
4928,18,2018-01-12,,Longwood,L,51.0,58.0,19.0,49.0,0.38799999999999996,4.0,18.0,0.222,9.0,14.0,0.643,3.0,25.0,8.0,7.0,4.0,9.0,20.0,,17.0,41.0,0.415,6.0,16.0,0.375,18.0,22.0,0.818,3.0,30.0,12.0,7.0,1.0,15.0,14.0,Liberty
4929,19,2018-01-15,@,Radford,L (1 OT),57.0,59.0,19.0,53.0,0.358,7.0,14.0,0.5,12.0,15.0,0.8,4.0,31.0,9.0,4.0,2.0,11.0,18.0,,21.0,51.0,0.41200000000000003,7.0,22.0,0.318,10.0,17.0,0.588,3.0,29.0,9.0,6.0,3.0,9.0,18.0,Liberty
4930,20,2018-01-18,@,High Point,L,60.0,71.0,20.0,43.0,0.465,4.0,18.0,0.222,16.0,20.0,0.8,4.0,29.0,8.0,5.0,3.0,13.0,15.0,,25.0,50.0,0.5,8.0,14.0,0.5710000000000001,13.0,18.0,0.722,4.0,25.0,16.0,5.0,3.0,8.0,18.0,Liberty
4931,21,2018-01-21,,North Carolina-Asheville,L,68.0,84.0,23.0,56.0,0.41100000000000003,5.0,18.0,0.278,17.0,21.0,0.81,7.0,23.0,16.0,6.0,1.0,12.0,16.0,,30.0,48.0,0.625,15.0,24.0,0.625,9.0,12.0,0.75,4.0,32.0,20.0,6.0,2.0,19.0,22.0,Liberty
4932,22,2018-01-23,,Campbell,L,85.0,94.0,26.0,52.0,0.5,9.0,24.0,0.375,24.0,28.0,0.857,7.0,20.0,13.0,4.0,1.0,10.0,20.0,,27.0,42.0,0.643,23.0,33.0,0.6970000000000001,17.0,22.0,0.773,4.0,21.0,19.0,5.0,0.0,12.0,19.0,Liberty
4933,23,2018-01-27,@,Presbyterian,W,81.0,66.0,29.0,47.0,0.617,11.0,21.0,0.524,12.0,17.0,0.706,5.0,29.0,18.0,7.0,1.0,10.0,15.0,,22.0,54.0,0.40700000000000003,13.0,30.0,0.433,9.0,11.0,0.818,6.0,21.0,13.0,3.0,0.0,9.0,16.0,Liberty
4934,24,2018-02-01,,Winthrop,W,77.0,61.0,25.0,52.0,0.48100000000000004,11.0,22.0,0.5,16.0,18.0,0.889,5.0,30.0,16.0,8.0,4.0,11.0,18.0,,22.0,50.0,0.44,9.0,26.0,0.34600000000000003,8.0,16.0,0.5,7.0,27.0,14.0,5.0,6.0,13.0,20.0,Liberty
4935,25,2018-02-03,@,Longwood,W,67.0,55.0,22.0,50.0,0.44,4.0,19.0,0.21100000000000002,19.0,23.0,0.826,7.0,32.0,9.0,9.0,3.0,12.0,18.0,,16.0,47.0,0.34,9.0,30.0,0.3,14.0,18.0,0.778,8.0,28.0,9.0,6.0,2.0,15.0,20.0,Liberty
4936,26,2018-02-07,@,Charleston Southern,L,75.0,87.0,24.0,45.0,0.5329999999999999,13.0,25.0,0.52,14.0,19.0,0.737,1.0,18.0,18.0,8.0,1.0,17.0,17.0,,28.0,46.0,0.609,13.0,21.0,0.619,18.0,22.0,0.818,2.0,22.0,13.0,7.0,2.0,14.0,17.0,Liberty
4937,27,2018-02-10,,Gardner-Webb,W,77.0,65.0,25.0,57.0,0.439,13.0,28.0,0.46399999999999997,14.0,16.0,0.875,8.0,31.0,17.0,5.0,1.0,7.0,17.0,,20.0,45.0,0.444,9.0,22.0,0.409,16.0,20.0,0.8,2.0,25.0,9.0,2.0,5.0,12.0,16.0,Liberty
4938,28,2018-02-15,@,North Carolina-Asheville,W (1 OT),82.0,69.0,30.0,60.0,0.5,12.0,24.0,0.5,10.0,18.0,0.556,7.0,35.0,22.0,3.0,1.0,10.0,20.0,,22.0,51.0,0.431,6.0,18.0,0.33299999999999996,19.0,29.0,0.655,5.0,33.0,17.0,5.0,2.0,11.0,23.0,Liberty
4939,29,2018-02-18,@,Campbell,L,69.0,79.0,27.0,49.0,0.551,8.0,21.0,0.381,7.0,10.0,0.7,4.0,26.0,16.0,2.0,3.0,11.0,15.0,,26.0,49.0,0.531,15.0,27.0,0.556,12.0,15.0,0.8,1.0,18.0,16.0,9.0,4.0,5.0,13.0,Liberty
4940,30,2018-02-22,,Radford,L,50.0,63.0,17.0,43.0,0.395,7.0,18.0,0.389,9.0,11.0,0.818,2.0,18.0,9.0,5.0,1.0,13.0,14.0,,23.0,45.0,0.511,6.0,17.0,0.353,11.0,14.0,0.7859999999999999,5.0,29.0,13.0,9.0,4.0,12.0,14.0,Liberty
4941,31,2018-02-24,,High Point,W,65.0,45.0,25.0,56.0,0.446,7.0,19.0,0.368,8.0,11.0,0.727,7.0,31.0,14.0,8.0,5.0,4.0,13.0,,16.0,52.0,0.308,4.0,22.0,0.182,9.0,11.0,0.818,9.0,32.0,8.0,2.0,2.0,14.0,16.0,Liberty
4942,32,2018-03-01,N,Campbell,W,73.0,59.0,28.0,51.0,0.5489999999999999,6.0,16.0,0.375,11.0,14.0,0.7859999999999999,4.0,31.0,8.0,5.0,4.0,9.0,15.0,,19.0,53.0,0.358,8.0,24.0,0.33299999999999996,13.0,18.0,0.722,4.0,24.0,7.0,5.0,2.0,7.0,16.0,Liberty
4943,33,2018-03-02,@,North Carolina-Asheville,W,69.0,64.0,21.0,44.0,0.47700000000000004,6.0,18.0,0.33299999999999996,21.0,25.0,0.84,4.0,35.0,10.0,1.0,0.0,13.0,23.0,,18.0,52.0,0.34600000000000003,9.0,21.0,0.429,19.0,26.0,0.731,5.0,22.0,9.0,8.0,2.0,4.0,20.0,Liberty
4944,34,2018-03-04,@,Radford,L,52.0,55.0,18.0,41.0,0.439,6.0,19.0,0.316,10.0,10.0,1.0,4.0,26.0,13.0,3.0,4.0,14.0,15.0,,17.0,47.0,0.36200000000000004,5.0,16.0,0.313,16.0,20.0,0.8,7.0,25.0,7.0,8.0,2.0,6.0,13.0,Liberty
4945,35,2018-03-12,,North Carolina A&T,W,65.0,52.0,21.0,51.0,0.41200000000000003,9.0,23.0,0.391,14.0,18.0,0.778,4.0,30.0,11.0,5.0,3.0,7.0,14.0,,20.0,51.0,0.392,6.0,17.0,0.353,6.0,10.0,0.6,6.0,29.0,10.0,5.0,1.0,11.0,15.0,Liberty
4947,1,2017-11-10,,Emory,W,98.0,83.0,32.0,68.0,0.47100000000000003,8.0,26.0,0.308,26.0,38.0,0.684,11.0,43.0,20.0,6.0,6.0,11.0,18.0,,30.0,70.0,0.429,11.0,26.0,0.423,12.0,19.0,0.632,8.0,34.0,16.0,4.0,8.0,12.0,27.0,Lipscomb NCAA
4948,2,2017-11-12,,Morehead State,W,77.0,70.0,20.0,50.0,0.4,7.0,21.0,0.33299999999999996,30.0,40.0,0.75,15.0,35.0,15.0,4.0,6.0,21.0,24.0,,22.0,54.0,0.40700000000000003,3.0,15.0,0.2,23.0,26.0,0.885,11.0,29.0,11.0,5.0,2.0,16.0,29.0,Lipscomb NCAA
4949,3,2017-11-14,@,Alabama,L,64.0,86.0,23.0,70.0,0.32899999999999996,7.0,27.0,0.259,11.0,19.0,0.579,12.0,40.0,10.0,5.0,4.0,14.0,23.0,,34.0,57.0,0.596,6.0,18.0,0.33299999999999996,12.0,32.0,0.375,5.0,40.0,17.0,9.0,10.0,13.0,17.0,Lipscomb NCAA
4950,4,2017-11-18,@,Texas,L,57.0,80.0,17.0,58.0,0.293,2.0,23.0,0.087,21.0,26.0,0.8079999999999999,9.0,33.0,3.0,4.0,0.0,16.0,27.0,,29.0,57.0,0.509,3.0,16.0,0.188,19.0,33.0,0.5760000000000001,7.0,34.0,6.0,5.0,8.0,12.0,21.0,Lipscomb NCAA
4951,5,2017-11-20,@,Abilene Christian,W,75.0,67.0,27.0,54.0,0.5,7.0,21.0,0.33299999999999996,14.0,20.0,0.7,6.0,34.0,13.0,6.0,0.0,18.0,21.0,,25.0,56.0,0.446,6.0,20.0,0.3,11.0,18.0,0.611,6.0,30.0,14.0,7.0,2.0,16.0,20.0,Lipscomb NCAA
4952,6,2017-11-27,@,Belmont,W,74.0,66.0,27.0,57.0,0.474,10.0,20.0,0.5,10.0,15.0,0.667,4.0,38.0,15.0,6.0,5.0,13.0,16.0,,21.0,60.0,0.35,10.0,33.0,0.303,14.0,20.0,0.7,8.0,33.0,13.0,7.0,2.0,13.0,16.0,Lipscomb NCAA
4953,7,2017-11-29,@,Tennessee Tech,L,80.0,86.0,31.0,61.0,0.508,5.0,23.0,0.217,13.0,24.0,0.542,7.0,31.0,12.0,9.0,3.0,18.0,33.0,,23.0,53.0,0.434,3.0,17.0,0.17600000000000002,37.0,49.0,0.755,7.0,32.0,11.0,7.0,1.0,17.0,23.0,Lipscomb NCAA
4954,8,2017-12-02,@,Tennessee State,W (1 OT),95.0,86.0,28.0,56.0,0.5,12.0,25.0,0.48,27.0,35.0,0.7709999999999999,6.0,32.0,18.0,7.0,7.0,19.0,21.0,,30.0,64.0,0.469,8.0,23.0,0.348,18.0,27.0,0.667,8.0,36.0,13.0,7.0,4.0,21.0,26.0,Lipscomb NCAA
4955,9,2017-12-04,,Belmont,W,69.0,54.0,25.0,60.0,0.41700000000000004,9.0,22.0,0.409,10.0,14.0,0.7140000000000001,8.0,34.0,10.0,8.0,3.0,15.0,19.0,,18.0,53.0,0.34,6.0,31.0,0.19399999999999998,12.0,16.0,0.75,6.0,31.0,8.0,5.0,6.0,20.0,20.0,Lipscomb NCAA
4956,10,2017-12-09,@,Tennessee,L,71.0,81.0,25.0,63.0,0.397,7.0,20.0,0.35,14.0,17.0,0.8240000000000001,9.0,34.0,12.0,5.0,4.0,14.0,23.0,,25.0,59.0,0.424,7.0,22.0,0.318,24.0,30.0,0.8,7.0,34.0,22.0,5.0,9.0,15.0,20.0,Lipscomb NCAA
4957,11,2017-12-14,,Florida College,W,100.0,68.0,39.0,85.0,0.45899999999999996,11.0,32.0,0.344,11.0,21.0,0.524,18.0,47.0,23.0,12.0,4.0,5.0,14.0,,24.0,57.0,0.42100000000000004,9.0,22.0,0.409,11.0,18.0,0.611,8.0,39.0,14.0,3.0,1.0,26.0,20.0,Lipscomb NCAA
4958,12,2017-12-17,,Abilene Christian,W,67.0,65.0,20.0,52.0,0.385,3.0,20.0,0.15,24.0,31.0,0.774,9.0,34.0,14.0,8.0,2.0,29.0,14.0,,25.0,62.0,0.40299999999999997,6.0,21.0,0.28600000000000003,9.0,11.0,0.818,7.0,29.0,7.0,15.0,4.0,24.0,27.0,Lipscomb NCAA
4959,13,2017-12-21,@,Navy,W,73.0,64.0,24.0,54.0,0.444,6.0,21.0,0.28600000000000003,19.0,26.0,0.731,6.0,29.0,16.0,7.0,5.0,13.0,19.0,,24.0,58.0,0.414,5.0,18.0,0.278,11.0,19.0,0.579,10.0,35.0,15.0,5.0,0.0,17.0,25.0,Lipscomb NCAA
4960,14,2017-12-30,@,Purdue,L,66.0,98.0,24.0,62.0,0.387,10.0,25.0,0.4,8.0,15.0,0.5329999999999999,8.0,28.0,15.0,2.0,1.0,10.0,19.0,,35.0,67.0,0.522,12.0,27.0,0.444,16.0,22.0,0.727,15.0,49.0,18.0,5.0,9.0,11.0,16.0,Lipscomb NCAA
4961,15,2018-01-03,,Fisk,W,99.0,53.0,32.0,69.0,0.46399999999999997,16.0,45.0,0.35600000000000004,19.0,29.0,0.655,12.0,60.0,27.0,6.0,6.0,11.0,19.0,,19.0,72.0,0.264,4.0,17.0,0.235,11.0,21.0,0.524,8.0,32.0,7.0,4.0,2.0,8.0,23.0,Lipscomb NCAA
4962,16,2018-01-06,@,Kennesaw State,W,86.0,71.0,28.0,59.0,0.475,12.0,31.0,0.387,18.0,24.0,0.75,12.0,38.0,17.0,3.0,4.0,16.0,15.0,,28.0,59.0,0.475,2.0,11.0,0.182,13.0,19.0,0.684,6.0,26.0,13.0,9.0,4.0,12.0,20.0,Lipscomb NCAA
4963,17,2018-01-11,@,North Florida,L,96.0,102.0,36.0,84.0,0.429,8.0,29.0,0.276,16.0,20.0,0.8,16.0,48.0,11.0,4.0,2.0,12.0,22.0,,32.0,68.0,0.47100000000000003,14.0,27.0,0.519,24.0,31.0,0.774,7.0,36.0,13.0,6.0,8.0,14.0,20.0,Lipscomb NCAA
4964,18,2018-01-13,@,Jacksonville,L,69.0,87.0,24.0,63.0,0.381,4.0,26.0,0.154,17.0,23.0,0.7390000000000001,8.0,31.0,7.0,11.0,1.0,18.0,23.0,,32.0,51.0,0.627,7.0,15.0,0.467,16.0,30.0,0.5329999999999999,2.0,32.0,19.0,11.0,4.0,20.0,19.0,Lipscomb NCAA
4965,19,2018-01-18,,Florida Gulf Coast,L,83.0,88.0,28.0,61.0,0.45899999999999996,11.0,26.0,0.423,16.0,27.0,0.593,9.0,30.0,16.0,7.0,0.0,13.0,26.0,,29.0,53.0,0.547,9.0,20.0,0.45,21.0,29.0,0.7240000000000001,5.0,31.0,17.0,6.0,3.0,16.0,21.0,Lipscomb NCAA
4966,20,2018-01-20,,Stetson,W,85.0,82.0,29.0,63.0,0.46,10.0,28.0,0.35700000000000004,17.0,24.0,0.708,9.0,33.0,16.0,1.0,2.0,12.0,15.0,,29.0,63.0,0.46,11.0,24.0,0.45799999999999996,13.0,15.0,0.867,7.0,29.0,14.0,4.0,7.0,10.0,18.0,Lipscomb NCAA
4967,21,2018-01-24,,South Carolina Upstate,W,92.0,78.0,33.0,60.0,0.55,4.0,20.0,0.2,22.0,31.0,0.71,11.0,42.0,16.0,5.0,1.0,19.0,16.0,,27.0,66.0,0.409,6.0,18.0,0.33299999999999996,18.0,28.0,0.643,10.0,30.0,18.0,7.0,1.0,16.0,25.0,Lipscomb NCAA
4968,22,2018-01-27,@,NJIT,W (1 OT),86.0,79.0,26.0,56.0,0.46399999999999997,5.0,13.0,0.385,29.0,34.0,0.853,5.0,34.0,15.0,5.0,2.0,16.0,19.0,,30.0,61.0,0.49200000000000005,8.0,26.0,0.308,11.0,19.0,0.579,6.0,32.0,16.0,12.0,6.0,14.0,25.0,Lipscomb NCAA
4969,23,2018-01-29,@,South Carolina Upstate,W (2 OT),110.0,106.0,34.0,75.0,0.45299999999999996,8.0,27.0,0.29600000000000004,34.0,47.0,0.723,9.0,46.0,19.0,4.0,5.0,13.0,26.0,,35.0,91.0,0.385,9.0,38.0,0.237,27.0,31.0,0.871,16.0,49.0,12.0,8.0,8.0,8.0,31.0,Lipscomb NCAA
4970,24,2018-02-03,,NJIT,L,77.0,81.0,28.0,66.0,0.424,6.0,17.0,0.353,15.0,22.0,0.682,16.0,44.0,16.0,4.0,4.0,12.0,26.0,,28.0,57.0,0.491,10.0,19.0,0.526,15.0,24.0,0.625,6.0,29.0,11.0,7.0,5.0,11.0,19.0,Lipscomb NCAA
4971,25,2018-02-08,,Jacksonville,W,82.0,59.0,28.0,58.0,0.483,10.0,23.0,0.435,16.0,22.0,0.727,10.0,39.0,12.0,8.0,4.0,15.0,16.0,,23.0,59.0,0.39,5.0,18.0,0.278,8.0,12.0,0.667,6.0,24.0,8.0,3.0,2.0,11.0,21.0,Lipscomb NCAA
4972,26,2018-02-10,,North Florida,W,82.0,75.0,33.0,74.0,0.446,4.0,20.0,0.2,12.0,18.0,0.667,12.0,33.0,22.0,13.0,1.0,3.0,12.0,,28.0,53.0,0.528,11.0,24.0,0.45799999999999996,8.0,11.0,0.727,3.0,32.0,17.0,1.0,10.0,18.0,17.0,Lipscomb NCAA
4973,27,2018-02-15,@,Stetson,W,82.0,73.0,27.0,50.0,0.54,8.0,23.0,0.348,20.0,27.0,0.741,3.0,37.0,15.0,5.0,8.0,15.0,17.0,,27.0,68.0,0.397,9.0,23.0,0.391,10.0,15.0,0.667,8.0,29.0,14.0,10.0,3.0,10.0,23.0,Lipscomb NCAA
4974,28,2018-02-17,@,Florida Gulf Coast,W,90.0,87.0,33.0,58.0,0.569,8.0,21.0,0.381,16.0,21.0,0.762,8.0,31.0,14.0,5.0,1.0,23.0,22.0,,30.0,62.0,0.484,6.0,24.0,0.25,21.0,27.0,0.778,8.0,25.0,11.0,19.0,3.0,15.0,22.0,Lipscomb NCAA
4975,29,2018-02-22,,Kennesaw State,W,83.0,74.0,29.0,53.0,0.547,7.0,24.0,0.292,18.0,25.0,0.72,10.0,27.0,19.0,9.0,0.0,12.0,16.0,,29.0,51.0,0.569,5.0,10.0,0.5,11.0,14.0,0.7859999999999999,4.0,20.0,16.0,6.0,1.0,14.0,19.0,Lipscomb NCAA
4976,30,2018-02-26,,Stetson,W,89.0,73.0,32.0,69.0,0.46399999999999997,14.0,32.0,0.43799999999999994,11.0,15.0,0.733,10.0,36.0,22.0,7.0,1.0,11.0,20.0,,24.0,55.0,0.436,6.0,24.0,0.25,19.0,28.0,0.679,9.0,37.0,12.0,9.0,4.0,18.0,18.0,Lipscomb NCAA
4977,31,2018-03-01,,Jacksonville,W,77.0,62.0,27.0,59.0,0.45799999999999996,9.0,28.0,0.321,14.0,14.0,1.0,5.0,29.0,19.0,9.0,3.0,9.0,17.0,,23.0,55.0,0.418,7.0,21.0,0.33299999999999996,9.0,11.0,0.818,8.0,31.0,9.0,5.0,5.0,18.0,17.0,Lipscomb NCAA
4978,32,2018-03-04,@,Florida Gulf Coast,W,108.0,96.0,32.0,49.0,0.653,12.0,26.0,0.462,32.0,47.0,0.6809999999999999,5.0,33.0,24.0,12.0,5.0,18.0,20.0,,29.0,71.0,0.408,16.0,40.0,0.4,22.0,28.0,0.7859999999999999,18.0,36.0,13.0,9.0,0.0,18.0,30.0,Lipscomb NCAA
4980,1,2017-11-10,@,San Francisco,W,83.0,71.0,26.0,58.0,0.44799999999999995,4.0,15.0,0.267,27.0,32.0,0.8440000000000001,5.0,32.0,6.0,9.0,7.0,15.0,26.0,,22.0,59.0,0.373,8.0,23.0,0.348,19.0,26.0,0.731,10.0,35.0,10.0,6.0,4.0,19.0,27.0,Long Beach State
4981,2,2017-11-14,,San Francisco State,W,95.0,70.0,37.0,68.0,0.544,12.0,31.0,0.387,9.0,13.0,0.6920000000000001,12.0,51.0,27.0,7.0,4.0,21.0,11.0,,30.0,76.0,0.395,6.0,29.0,0.207,4.0,5.0,0.8,9.0,28.0,17.0,14.0,0.0,14.0,14.0,Long Beach State
